,preprocess,label,NEG,POS,NEU,num_word,num_char,num_hashtag,num_url,num_like_post,num_comment_post,num_share_post,hour,weekday,day,month,year
607,đoạn clip ném bom_xăng gây ra thảm_hoạ cho một gia_đình lan_truyền trên mạng xã_hội gây bàng_hoàng vì hành_vi manh_động của một nhóm người doisong némbomxăng binhduong,0,0.9848158359527588,0.0058697760105133,0.0093144765123724,31,178,3,0,164.0,9.0,18.0,7,1,26,5,2020
608,cục cảnh_sát giao_thông bộ công_an cho biết lực_lượng cảnh_sát giao_thông toàn_quốc sẽ tiếp_nhận hình_ảnh clip ghi lại các hành_vi vi_phạm pháp_luật về giao_thông để xử_lý theo quy_định mọi trường_hợp vi_phạm pháp_luật được người_dân chụp ảnh ghi_hình hoặc đăng trên báo_chí mạng internet có_thể chuyển cho lực_lượng chức_năng xác_minh làm rõ phương_tiện và truy_tìm người điều_khiển thời_gian địa_điểm vi_phạm để xử_lý để gửi hình_ảnh hoặc clip người_dân có_thể liên_lạc qua các số điện_thoại của cục cảnh_sát giao_thông hoặc liên_hệ phòng cảnh_sát giao_thông công_an các địa_phương nguồn cục csgt,0,0.8752701878547668,0.0156175643205642,0.1091121956706047,113,667,0,0,26.0,2.0,1.0,9,6,3,5,2020
609,2 tên cướp_giật chống_trả quyết_liệt khi bị vây bắt ở quận 2 thành_phố hồ_chí_minh ngày 13 6 trên mạng xã_hội xuất_hiện đoạn clip ghi lại cảnh 2 tên cướp đi xe_máy giật đồ của 1 thanh_niên nhưng bị nạn_nhân chống_trả khiến 2 tên cướp ngã xe lúc này 2 thanh_niên xông vào đánh nạn_nhân phát_hiện sự_việc người_dân đã cầm ghế ra giúp_đỡ 2 tên cướp nghi cầm hung_khí tấn_công người_dân nên không ai dám khống_chế đối_tượng sau đó 2 tên cướp lên xe tẩu_thoát vụ cướp được cho là xảy ra trên đường trần não quận 2,0,0.0872816145420074,0.3688061833381653,0.5439122319221497,106,521,0,1,40.0,48.0,9.0,5,5,13,6,2020
610,buông_lỏng việc kiểm_sát là một trong những nguyên_nhân nên dẫn đến vụ án nguyễn_thanh chấn oan sai ở bắc_giang,0,0.9860483407974244,0.0038487715646624,0.0101028745993971,19,113,0,0,8.0,1.0,475.3860955927995,1,3,28,5,2020
611,bên các bác chết nhiều quá nên em cũng phải điều_chỉnh tí_chút cho đỡ ngượng ạ,0,0.047110691666603,0.0734301283955574,0.8794592022895813,26,102,0,2,26.0,21.0,6.0,6,4,17,4,2020
612,tính đến 6h sáng 11 3 toàn thế_giới có 118 905 người mắc bệnh covid và 4 270 người tử_vong,0,0.8084584474563599,0.0541597492992877,0.1373818069696426,19,97,0,0,5361.0,117.0,173.0,18,1,10,3,2020
613,sống trong đời_sống cần có một tấm lòng 💕,0,0.0411470830440521,0.7867845296859741,0.1720682978630066,12,54,0,1,15.0,0.0,0.0,7,1,17,3,2020
614,như tôi đã nhiều lần nhắc mấy tay dư_luận_viên trong này đừng nghĩ cái chức của lão nguyễn_hoà_bình có hai chữ tối_cao thì không ai đụng đến lão được đây là tín_hiệu cần lưu_ý,0,0.1591234654188156,0.0843729078769683,0.7565035820007324,58,232,0,4,88.0,27.0,4.0,2,6,10,5,2020
615,trong vòng 2 ngày số ca nhiễm covid tại italy tăng từ 800 lên 1 694 ca đây là nước có số ca nhiễm lớn nhất châu_âu và lớn thứ 3 thế_giới sau trung_quốc và hàn_quốc,0,0.7995542287826538,0.0317834727466106,0.168662279844284,37,171,0,0,4149.0,50.0,288.0,17,6,1,3,2020
616,dự_báo thời_tiết hôm_nay 11 3 à nội có mưa vài nơi sài_gòn ngày nắng,0,0.0217906944453716,0.2457334399223327,0.7324758768081665,14,73,0,0,0.0,0.0,0.0,18,1,10,3,2020
617,nhiều sao việt đang cùng nhau đồng_lòng quyên_góp tiền và hiện_vật giúp đồng_bào trong dịch covid và hạn_hán tại miền tây một hành_động ý_nghĩa góp_phần làm lan_toả những giá_trị tốt_đẹp trong xã_hội,0,0.0094094537198543,0.9677960872650146,0.0227943509817123,34,206,0,0,60.0,0.0,10.0,17,6,15,3,2020
618,chiều 28 4 nguồn tin từ cơ_quan_chức_năng tỉnh bình_dương cho biết liên_quan đến đơn tố_giác về tội_phạm của bà lê_hoàng diệp thảo quận 3 thành_phố hồ_chí_minh tố_giác ông nguyễn_duy phước trưởng phòng pháp_lý của công_ty cổ_phần tập_đoàn trung_nguyên có hành_vi làm giả và sử_dụng tài_liệu giả cơ_quan cảnh_sát điều_tra công_an tỉnh bình_dương đã quyết_định khởi_tố vụ án hình_sự để tiến_hành điều_tra làm rõ,0,0.950353741645813,0.0095101911574602,0.0401360504329204,68,427,0,0,8464.0,22.0,146.0,6,1,28,4,2020
619,mới_đây công_an xã vĩ thượng huyện quang_bình à giang cho biết đơn_vị ra quyết_định xử_phạt hành_chính 2 triệu đồng đối_với lò thị điều sinh năm 1996 trú tại thôn hạ xã vĩ thượng vì đăng_tải thông_tin sai sự_thật liên_quan đến dịch_bệnh covid trước đó ngày 31 1 điều dùng tài_khoản cá_nhân đăng_tải trên facebook với nội_dung dịch covid đang phổ_biến ở hầu_hết các nước và việt_nam cũng ở trong số đó hiện_nay trung_quốc đang cho máy_bay thả virus covid xuống việt_nam vào chiều_tối mọi người chủ_động đề_phòng nhé nhớ đeo khẩu tráng_khí ra đường và tránh tiếp_xúc với những chỗ đông người hãy nhớ uống diệp_lục collagen cho mình và cho con uống diệp_lục lysine để phòng_dịch covid nhé bên cạnh nội_dung trên_kiều còn đăng_tải đoạn video máy_bay đang thả dung_dịch màu hồng xuống mặt_đất và hình_ảnh một phụ_nữ bế trẻ_em sau khi thông_tin trên được đăng_tải các cơ_quan_chức_năng mời lò thị điều lên làm_việc tại cơ_quan công_an điều thừa_nhận việc đăng_tải thông_tin trên là sai đào đăng lên nhằm mục_đích câu like để bán hàng đến nay công_an tỉnh à_giang phối_hợp các đơn_vị xử_lý 4 trường_hợp đưa tin sai sự_thật liên_quan đến dịch_bệnh covid covid trong đó một trường_hợp bị xử_phạt hành_chính hai trường_hợp cảnh_cáo hành_chính và một trường_hợp xử_lý theo kỷ_luật của quân_đội với hình_thức kỷ_luật khiển_trách giáo_dục tại đơn_vị,0,0.913250744342804,0.0107009885832667,0.0760483294725418,241,1409,0,0,4.0,2.0,1.0,5,4,6,3,2020
620,tư nhiên ban_đêm đem quân tấn_công vào nhà người_dân không một thông_báo không một quyết điinh mà giờ lại nói dân tấn_công mình vô_lý thật cái việc đốt xác ca cũng vô_lý luôn thậm_chí tôi nghi_ngờ các anh tự dựng_chuyện vì thông_tin mập_mờ hiện_trường cũng không thể_hiện dân giết ca mà tôi nói này ngay cả khi dân có đốt các anh ca cũng không sai vì ác anh vào nhà dân không có hợp_pháp như_vậy thì giống như ăn_cướp thì dân có quyền tự_vệ nếu các anh ca đàng_hoàng thì các anh hãy chưng ra_lệnh bắt có lý_do rõ_ràng xem nào từ ngày khai_sinh nước việt_nam chưa thấy chế_độ nào giết dân kiểu vô pháp như_vậy,1,0.9867700338363647,0.0042292447760701,0.0090007614344358,126,627,0,0,2.0,0.0,0.0,2,5,13,6,2020
621,cụ_thể 4 ca dương_tính gồm 2 người ở thành_phố hồ_chí_minh 1 ở à nội và 1 người ở tỉnh bà_rịa_vũng_tàu các trường_hợp này đều không có biểu_hiện lâm_sàng như sốt ho tức ngực khó thở lachanviruscovid,0,0.0331610366702079,0.1290988028049469,0.8377401828765869,44,203,1,0,1559.0,50.0,201.0,19,6,22,3,2020
622,7 bước ngăn_ngừa sự lây_lan của covid bộ y_tế và tổ_chức y_tế thế_giới who tại việt_nam xây_dựng clip này,0,0.1337782591581344,0.4066698551177978,0.4595519602298736,23,116,0,0,4320.0,27.0,1228.0,2,4,13,3,2020
623,ôi rồi ôi mèo_mả_gà_đồng ở sở xây_dựng tp hải_phòng giờ_hành_chính vào nhà_nghỉ làm_gì không biết mạnh_dạn đoán để bàn công_việc,1,0.9777297973632812,0.0062649366445839,0.0160053092986345,24,137,0,0,10.0,6.0,2.0,13,3,18,6,2020
624,chị hoàng thanh loan sống tại đội_cấn à nội cho biết hiện_nay những set đồ bảo_hộ đang rất hot trong khu_phố của chị ai cũng mua để mặc mỗi khi có việc cần_thiết phải tới những nơi tập_trung đông_đúc tuy_nhiên với mức giá chưa tới 100 0 đồng cho 1 set giúp bảo_vệ bản_thân trước dịch covid cũng khiến nhiều người hoài_nghi về chất_lượng nhưng vẫn mua vì tâm_lý có còn hơn không lachanviruscovid,0,0.0043711364269256,0.9846118092536926,0.0110170217230916,79,421,1,0,468.0,14.0,5.0,19,0,16,3,2020
625,triệu quân_sự vượt_ngục ra sao lợi_dụng cán_bộ quản_lý không để_ý không có người trực gác sự dùng đoạn gỗ có nhánh quay ngược_lại móc vào dây_kẽm_gai trên tường rào để trèo lên bờ tường ximăng trèo qua vọng_gác bám vào đường_ống nước nhảy xuống đất chạy vào rừng một nữ nhân_viên tại tiệm internet h t tp tam_kỳ nơi sự bị bắt tối 18 6 cho biết vài ngày_nay sự tới đây không_chỉ chơi game mà_còn lên mạng xem tin_tức thấy điệu_bộ của người này rất khả_nghi nên mọi người đã báo cho công_an anh c nhân_viên tại tiệm kể lại rằng khi công_an ập vào bắt sự đang ngồi chơi game tại máy_tính số 55 của tiệm trên màn_hình máy_tính còn để lại ván game mà sự chơi giữa_chừng,0,0.3488892614841461,0.0871294140815734,0.5639813542366028,141,700,0,0,1885.0152101056974,0.0,475.3860955927995,1,5,20,6,2020
626,viettel miễn_phí nhiều giải_pháp làm_việc trực_tuyến tại nhà cho doanh_nghiệp,0,0.0065672881901264,0.9687485694885254,0.0246840342879295,10,77,0,0,23.0,1.0,8.0,0,4,3,4,2020
627,nhiều bậc phụ_huynh cho rằng nếu không kéo_dài kỳ nghỉ_hè thì học_sinh sẽ ít cơ_hội để rèn_luyện năng_khiếu học các kỹ_năng mềm để dần biến thành các robot chỉ biết học và học,0,0.3880091607570648,0.0340214371681213,0.5779693722724915,52,220,0,3,2.0,0.0,475.3860955927995,4,2,17,6,2020
628,cùng với chủ_trương tắt sóng 2g bộ t t t t sẽ thúc_đẩy việc sản_xuất ra những chiếc smartphone việt_nam với giá bán chỉ 500 0 đồng để phổ_cập tới tất_cả người dùng di_động,0,0.0339508727192878,0.9045993089675904,0.0614498071372509,34,177,0,0,336.0,16.0,53.0,6,0,2,3,2020
629,câu_chuyện một thanh_niên phải cách_ly vẫn nấn_ná đi nhậu vào quán ăn phở trước khi về nhà để đi cách_ly tập_trung phòng_dịch covid,0,0.12081840634346,0.0431255474686622,0.8360559940338135,27,144,0,1,3.0,0.0,0.0,2,6,8,3,2020
630,bệnh_nhân phải trả 30 usd cho phí xét_nghiệm covid ở mỹ một công_dân mỹ tên là osmel martinez azcue làm_việc ở trung_quốc và trở về miami vào hồi tháng_giêng ông này có triệu_chứng covid và đã làm xét_nghiệm tổng chi_phí phải trả là 3 270 đô_la mỹ nguồn miami herald,1,0.5887352824211121,0.0312822870910167,0.3799824118614197,48,279,0,0,367.0,38.0,24.0,17,4,20,3,2020
631,nói và làm nhờ có cái đại_dịch covid này được trợ_giúp của công_nghệ người_dân mới thấy rõ giữa nói và làm khác xa nhau quá xin đơn_cử vài ví_dụ nhỏ vụ thịt lợn càng kêu giảm_giá lại càng tăng mà chưa xử_lý ai cả các tỉnh mua máy xét_nghiệm covid đội_giá lên trời cán_bộ ăn không tiền tỉ im lămgj ở xứ thanh hộ cận nghèo có xe_hơi nhà_lầu chúng_ta luôn nghe nói đến công_bằng xã_hội vậy như trên có đúng không bao_nhiêu vu việc xin đưa ra ví_dụ nhỏ này nếu_như vẫn thế_này người_dân biết tin ai ngẫm xưa tới nay việc nói và làm của cb khác nhau quá bao_nhiêu vu rồi chắc aii mà bỏ thời_gian thống_kê không hết chuyện cứt_trâu để lâu hoá bùn ỏ nước ta là có thật,1,0.9656607508659364,0.0081364642828702,0.0262027699500322,140,690,0,0,49.0,10.0,5.0,23,0,18,5,2020
632,vết_xe_đổ thủ thiêm đang và có_thể sẽ hình_thành tại vân_đồn quảng_ninh tham_vọng siêu dự_án 200 ha ở vân_đồn trong khi tập_đoàn doji vẫn chật_vật vì dự_án 9 tầng xây gần 10 năm chưa xong,0,0.0745009332895279,0.2409203350543975,0.6845787167549133,39,203,0,0,1.0,0.0,475.3860955927995,20,2,27,5,2020
633,nóng hai cột điện falcon heavy của mỹ sau khi được phóng lên trời đã mưu_trí đi sang và đáp xuống mảnh đất hình chữ s tự_hào vãi việt_nam ơi,1,0.0149730499833822,0.9562986493110656,0.0287283156067132,35,147,0,0,1.0,0.0,475.3860955927995,4,1,9,6,2020
634,du_khách đang ở diện cách_ly được xe biển xanh chở ra sân_bay,0,0.0327801182866096,0.0792709290981292,0.8879489302635193,8,61,0,0,651.0,50.0,141.0,2,3,12,3,2020
635,mọi người ra đường nhớ đeo khẩu_trang nhã đã có 2 trường_hợp ở phú_yên rồi nè,1,0.0053977291099727,0.9631016850471495,0.0315006338059902,17,80,0,0,1885.0152101056974,123.70842767295598,475.3860955927995,5,6,9,8,2020
636,các thị_trường hàng_hoá từ chứng_khoán vàng cho đến dầu_thô đôla trong tuần qua có những diễn_biến mỗi loại một kiểu trong khi mạch giảm của chứng_khoán và vàng không có gì gây bất_ngờ giá usd tuần qua_lại tăng khá mạnh,0,0.0233498960733413,0.1910019814968109,0.7856480479240417,44,228,0,0,10.0,0.0,1.0,4,5,21,3,2020
637,bảo_hiểm_xã_hội tp à nội đã có văn_bản hướng_dẫn về việc cấp thuốc điều_trị ngoại_trú đối_với người mắc các bệnh mạn_tính,0,0.0326494388282299,0.0686404705047607,0.8987101316452026,20,125,0,0,20.0,1.0,1.0,20,5,21,3,2020
638,ca be nh 329 bạn 329 be nh nha n nam 22 tuo i du ho c sinh ta i anh co đi a chi ta i phu o người phu o người lie t qua n thanh xua n ha no i,0,0.7396561503410339,0.0265445336699485,0.2337992936372757,36,161,0,0,449.0,9.0,6.0,18,4,5,6,2020
639,đbqh nguyễn_văn_cảnh đã đề_xuất quốc_hội cần nghiên_cứu ban_hành đạo_luật mới là luật bảo_vệ người làm_việc tốt,0,0.9804481863975524,0.0056562344543635,0.0138955172151327,26,136,0,2,36.0,38.0,5.0,3,4,22,5,2020
640,nhà dân thì hơi tý là vác búa đập còn công_trình to sai từ những viên gạch đầu tiền thì không xử_lý,1,0.9564340710639954,0.0088372463360428,0.0347286239266395,24,103,0,0,11.0,0.0,475.3860955927995,4,5,16,5,2020
641,trên thiên_đường dùng cái gì phát_điện có lời nhắn của một bác đang sống trên thiên_đường hiện_nay trên thế_giới không có nước nào dám dùng coal fired plants điện than cả va thay va o đo họ đang tìm cách thay_thế bằng những nguồn năng_lượng thay_thế alternative energy sources khác ngạc_nhiên là những người sống trên thiên_đường vẫn gửi còm xuống trái_đất được nhưng lại không biết con laptop mình đang gõ chạy bằng điện ở đâu ra trên thế_giới đa_số nước không tránh được điện than kể_cả đan_mạch từ đó suy ra trên thiên_đường chắc cũng có tỷ_lệ điện than không dưới 10 hình 1 điện đang phát sáng nay 17 6 2020 ở đức than_cám và than_bùn đang phát tổng_cộng 17 gw trên tổng_số 45 4 gw công_suất tức_là 37 hình 2 mỹ tháng 3 2020 tiêu_thụ 28 triệu tấn than dành cho phát_điện điện than phát 50 6 tỷ kwh trên tổng_số 305 8 tỷ kwh tức_là 16 5 gần bằng điện hạt_nhân bạn nào không biết 50 tỷ kwh là gì thì tránh xa ra đừng còm vào đây hình 3 nguồn điện ở đan_mạch 17 là than mươi năm nữa hết nhà_máy điện than ở đan_mạch nhưng nhập điện của đức nên tránh sao khỏi mưa rơi,1,0.1700668931007385,0.0615254826843738,0.7684076428413391,222,1118,0,0,1.0,0.0,1.0,11,2,17,6,2020
